init_date,forecast_date,lead_time_days,morning_max_low,morning_max_high,morning_max_mean,morning_max_var,afternoon_max_low,afternoon_max_high,afternoon_max_mean,afternoon_max_var,evening_max_low,evening_max_high,evening_max_mean,evening_max_var,morning_gust_mean,afternoon_gust_mean,evening_gust_mean
2026-07-16,2026-07-23,7,3.2,13.3,7.396774193548388,8.14632258064516,3.6,13.6,9.158064516129034,4.784516129032257,3.3,12.1,7.806451612903226,4.370623655913978,10.522580645161288,10.883870967741935,11.06774193548387
2026-07-17,2026-07-18,1,7.8,10.6,9.506451612903225,0.4812903225806454,9.1,12.0,10.890322580645162,0.4429032258064519,8.7,10.3,9.441935483870965,0.19918279569892494,11.451612903225808,13.616129032258065,14.709677419354836
2026-07-17,2026-07-19,2,7.5,14.4,11.493548387096773,2.645956989247311,10.9,15.4,12.512903225806447,1.2891612903225806,8.3,13.2,10.470967741935484,1.1361290322580646,16.33225806451613,16.79032258064516,15.687096774193549
2026-07-17,2026-07-20,3,4.4,13.9,8.090322580645159,5.108236559139786,8.4,13.9,10.593548387096773,1.7679569892473124,8.1,11.3,9.458064516129033,0.5665161290322581,11.845161290322581,12.535483870967743,13.41612903225806
2026-07-17,2026-07-21,4,4.4,10.6,7.854838709677419,1.804559139784946,8.7,12.4,10.187096774193549,0.8684946236559138,5.2,10.0,8.71290322580645,0.9464946236559139,10.05483870967742,12.190322580645164,12.003225806451615
2026-07-17,2026-07-22,5,3.5,13.4,8.229032258064516,5.968129032258065,7.3,14.5,11.306451612903228,4.9712903225806455,6.6,12.9,10.083870967741936,2.802064516129032,12.638709677419351,15.799999999999995,16.14193548387097
2026-07-17,2026-07-23,6,5.4,13.3,9.609677419354838,2.4062365591397854,7.1,14.2,10.361290322580649,2.2124516129032257,4.4,11.7,8.312903225806451,2.5011612903225804,14.777419354838706,12.77741935483871,12.56774193548387
2026-07-17,2026-07-24,7,1.8,12.9,7.48709677419355,9.492494623655913,2.9,13.0,8.996774193548385,7.961655913978494,3.3,10.0,6.590322580645161,3.747569892473119,10.545161290322579,11.251612903225805,10.69032258064516
2026-07-18,2026-07-19,1,8.3,12.4,10.251612903225805,1.3305806451612907,10.1,13.6,11.964516129032257,0.8596989247311827,8.6,11.2,10.045161290322579,0.3385591397849463,13.95806451612903,15.032258064516126,14.499999999999996
2026-07-18,2026-07-20,2,6.1,10.5,8.470967741935485,1.0301290322580643,8.3,12.1,10.387096774193546,0.7698279569892473,8.0,10.9,9.429032258064517,0.433462365591398,11.819354838709678,12.764516129032259,13.400000000000002
2026-07-18,2026-07-21,3,6.1,9.1,7.4709677419354845,0.7374623655913979,8.8,11.9,10.351612903225808,0.67458064516129,7.5,10.0,9.061290322580646,0.36378494623655916,9.187096774193549,11.564516129032254,12.061290322580643
2026-07-18,2026-07-22,4,5.7,13.4,9.148387096774194,3.5599139784946243,5.7,15.1,11.025806451612901,5.295978494623655,4.7,14.1,9.893548387096775,5.032623655913979,13.56774193548387,15.645161290322575,16.122580645161285
2026-07-18,2026-07-23,5,7.9,14.0,10.183870967741937,2.393397849462366,8.7,14.0,11.106451612903228,1.7326236559139787,7.4,11.3,9.203225806451611,1.0209892473118278,15.187096774193547,14.409677419354843,13.232258064516131
2026-07-18,2026-07-24,6,1.9,11.9,6.090322580645163,7.665569892473119,3.2,14.0,7.8838709677419345,7.356731182795699,2.8,9.8,5.964516129032258,3.637698924731183,8.561290322580644,9.474193548387097,9.541935483870967
2026-07-18,2026-07-25,7,2.9,12.7,8.435483870967742,6.606365591397847,4.5,14.5,9.9,5.372,3.9,13.7,7.535483870967741,6.263032258064516,12.558064516129035,13.558064516129033,13.629032258064512
2026-07-19,2026-07-20,1,6.9,9.4,8.558064516129033,0.2831827956989247,8.8,11.7,10.36451612903226,0.6043655913978494,8.0,10.3,9.377419354838711,0.39180645161290334,11.761290322580644,12.600000000000001,13.351612903225805
2026-07-19,2026-07-21,2,5.3,9.5,7.422580645161291,0.8684731182795701,8.6,11.8,10.416129032258066,0.7487311827956992,7.9,10.2,9.16774193548387,0.28625806451612906,9.393548387096773,11.670967741935481,12.325806451612902
2026-07-19,2026-07-22,3,8.5,13.4,11.206451612903223,1.6719569892473123,10.5,14.2,12.329032258064519,0.9414623655913977,7.7,12.7,10.180645161290323,1.2429462365591395,16.767741935483873,17.54838709677419,16.25161290322581
2026-07-19,2026-07-23,4,6.0,11.4,8.777419354838708,1.8564731182795697,5.8,11.9,9.825806451612902,1.740645161290323,4.9,10.1,8.361290322580647,1.6744516129032259,13.632258064516128,12.693548387096776,11.812903225806453
2026-07-19,2026-07-24,5,3.4,12.4,5.712903225806451,5.349161290322582,3.8,13.3,7.483870967741935,6.179397849462365,2.0,9.2,6.067741935483871,2.8542580645161286,8.16451612903226,8.861290322580645,10.0
2026-07-19,2026-07-25,6,0.8,14.3,7.9161290322580635,12.600064516129034,2.1,15.2,9.767741935483869,7.099591397849464,4.2,11.7,7.751612903225807,3.307913978494623,11.825806451612904,12.919354838709678,14.40967741935484
2026-07-19,2026-07-26,7,3.7,13.0,9.654838709677419,4.888559139784946,5.7,13.6,10.445161290322579,2.7938924731182793,4.3,10.6,7.235483870967742,2.417032258064516,15.654838709677417,15.264516129032257,13.95483870967742
2026-07-20,2026-07-21,1,4.9,8.6,7.258064516129031,0.7585161290322578,8.4,11.8,10.3,0.9660000000000001,8.1,10.2,9.125806451612902,0.32131182795698915,7.364516129032259,11.019354838709676,11.696774193548388
2026-07-20,2026-07-22,2,9.1,14.3,11.858064516129033,0.8565161290322584,10.9,14.4,12.670967741935485,0.5347956989247311,8.5,12.9,10.445161290322583,1.3738924731182796,17.787096774193547,18.00645161290322,15.948387096774194
2026-07-20,2026-07-23,3,7.0,11.1,8.606451612903228,1.2152903225806457,8.2,11.7,9.841935483870966,0.8758494623655914,5.0,9.4,7.9,0.9713333333333334,12.999999999999998,12.329032258064515,10.816129032258065
2026-07-20,2026-07-24,4,1.6,12.5,5.893548387096773,8.686623655913978,3.0,12.6,7.577419354838708,7.733806451612903,3.4,8.7,5.4709677419354845,1.8154623655913975,7.858064516129034,8.909677419354843,9.422580645161291
2026-07-20,2026-07-25,5,3.5,12.6,8.203225806451613,6.624322580645162,5.1,13.1,9.648387096774194,4.180580645161291,2.9,12.0,7.587096774193547,3.657827956989247,13.058064516129036,13.506451612903227,12.974193548387097
2026-07-20,2026-07-26,6,3.7,15.1,8.441935483870965,11.156516129032259,6.0,15.5,10.664516129032258,7.121698924731182,4.9,14.1,8.074193548387097,5.227978494623656,12.87096774193548,14.561290322580643,13.82258064516129
2026-07-20,2026-07-27,7,2.7,14.8,10.100000000000001,11.040666666666668,5.5,16.4,11.506451612903225,6.277290322580644,4.5,13.3,8.141935483870967,4.8185161290322585,14.087096774193546,15.41935483870968,13.451612903225806
2026-07-21,2026-07-22,1,9.9,13.6,11.625806451612908,0.6786451612903226,11.2,14.3,12.512903225806452,0.5578279569892473,8.8,11.8,10.51290322580645,0.4611612903225807,16.822580645161295,17.25161290322581,15.548387096774192
2026-07-21,2026-07-23,2,6.8,9.3,8.316129032258065,0.39806451612903226,6.2,10.7,9.487096774193548,0.7631612903225803,5.5,9.6,7.841935483870967,0.6578494623655915,12.306451612903226,12.312903225806451,11.141935483870967
2026-07-21,2026-07-24,3,1.1,9.4,4.238709677419355,3.1931182795698922,2.3,10.5,6.293548387096774,3.22462365591398,3.3,6.5,5.032258064516129,0.9015913978494624,4.925806451612903,6.806451612903226,6.774193548387098
2026-07-21,2026-07-25,4,2.7,11.0,8.329032258064517,3.5807956989247316,3.9,12.4,9.509677419354835,3.921569892473118,4.5,13.0,7.229032258064517,3.6141290322580644,13.032258064516126,12.8,12.29032258064516
2026-07-21,2026-07-26,5,2.8,14.1,9.754838709677422,7.018559139784945,7.3,14.6,11.209677419354842,3.5829032258064517,5.3,12.1,8.63548387096774,3.0850322580645164,14.635483870967743,15.983870967741936,15.109677419354842
2026-07-21,2026-07-27,6,3.9,16.5,11.958064516129033,8.67984946236559,7.5,18.4,12.729032258064521,5.346795698924732,5.2,16.2,9.18709677419355,6.399161290322579,16.79032258064516,17.648387096774197,16.261290322580646
2026-07-21,2026-07-28,7,4.4,15.7,10.132258064516128,8.526924731182795,6.0,16.6,10.96774193548387,6.4129247311827955,3.7,17.4,7.225806451612903,7.4566451612903215,14.16451612903226,14.419354838709678,12.777419354838706
2026-07-22,2026-07-23,1,7.2,10.1,8.748387096774193,0.5672473118279571,8.0,11.2,9.93548387096774,0.535032258064516,5.9,9.0,7.574193548387096,0.34731182795698934,11.95483870967742,12.44516129032258,10.622580645161289
2026-07-22,2026-07-24,2,1.7,5.4,3.5064516129032257,1.217290322580645,2.8,8.9,6.016129032258063,1.9247311827956994,3.1,7.0,4.990322580645162,1.1962365591397852,3.9225806451612906,6.280645161290323,6.796774193548385
2026-07-22,2026-07-25,3,7.6,11.3,9.500000000000002,0.5553333333333335,8.4,12.0,10.12258064516129,0.6531397849462366,3.7,10.9,6.661290322580646,2.0611182795698926,14.451612903225806,13.383870967741938,12.345161290322583
2026-07-22,2026-07-26,4,4.0,14.4,10.12258064516129,7.242473118279569,8.2,14.9,11.33548387096774,2.901032258064517,4.9,13.6,8.790322580645164,3.3835698924731177,14.899999999999995,15.593548387096776,14.383870967741938
2026-07-22,2026-07-27,5,2.4,14.1,9.87096774193548,7.917462365591397,6.8,14.3,11.370967741935484,2.6961290322580655,4.4,10.9,7.319354838709677,3.2822795698924736,13.000000000000005,14.090322580645163,12.383870967741933
2026-07-22,2026-07-28,6,1.6,15.9,8.812903225806451,12.142494623655914,2.8,20.1,9.470967741935485,12.780129032258065,3.7,19.7,6.7548387096774185,9.068559139784945,13.600000000000001,12.680645161290322,11.974193548387095
2026-07-22,2026-07-29,7,2.3,10.8,7.135483870967741,5.405032258064517,3.8,11.4,8.154838709677419,5.849892473118278,3.9,11.6,6.574193548387095,2.825311827956989,11.00322580645161,10.441935483870969,11.083870967741932
2026-07-23,2026-07-24,1,2.4,6.1,4.009677419354839,0.7795698924731181,2.5,8.7,5.416129032258064,1.8500645161290319,2.1,8.8,4.812903225806451,2.138494623655914,5.412903225806451,6.216129032258065,6.358064516129031
2026-07-23,2026-07-25,2,8.2,12.2,9.6,0.9200000000000002,7.2,12.8,10.270967741935483,1.2041290322580644,3.7,10.5,6.377419354838709,2.5291397849462367,14.406451612903224,13.383870967741936,11.612903225806452
2026-07-23,2026-07-26,3,4.7,14.3,10.964516129032257,4.399032258064515,6.4,14.9,11.629032258064516,3.408129032258065,3.7,15.7,8.438709677419356,5.216451612903226,15.729032258064514,15.932258064516128,14.032258064516126
2026-07-23,2026-07-27,4,3.2,14.7,10.216129032258063,8.542064516129033,5.6,14.4,11.351612903225806,4.725247311827957,3.7,11.4,7.074193548387097,2.2966451612903227,13.325806451612902,13.909677419354837,11.619354838709677
2026-07-23,2026-07-28,5,2.1,13.4,7.135483870967742,6.601698924731181,3.6,13.5,7.529032258064516,5.54079569892473,3.5,8.5,5.9645161290322575,2.114365591397849,11.467741935483868,10.058064516129033,11.725806451612907
2026-07-23,2026-07-29,6,2.0,10.1,6.1000000000000005,3.4593333333333334,3.0,15.1,8.070967741935485,8.67679569892473,3.1,13.1,8.129032258064516,5.982129032258066,10.183870967741937,11.661290322580646,15.600000000000001
2026-07-23,2026-07-30,7,3.4,13.3,7.93225806451613,6.18225806451613,6.4,14.1,9.76774193548387,4.307591397849463,4.4,13.9,8.051612903225807,6.415913978494625,12.845161290322581,13.570967741935483,15.48709677419355
2026-07-24,2026-07-25,1,6.8,10.7,8.641935483870967,0.8005161290322582,7.5,12.5,10.01935483870968,1.01494623655914,4.5,9.1,6.274193548387097,0.9779784946236557,13.69354838709677,13.296774193548384,11.80967741935484
2026-07-24,2026-07-26,2,6.8,13.1,10.835483870967737,3.0370322580645155,8.0,15.1,11.98709677419355,3.2118279569892474,5.5,13.3,8.803225806451612,3.972322580645162,17.59677419354839,18.296774193548387,16.009677419354837
2026-07-24,2026-07-27,3,3.9,16.6,10.509677419354839,12.03956989247312,6.3,16.9,11.8,6.018666666666666,5.1,10.2,7.332258064516128,1.313591397849462,13.983870967741936,15.06774193548387,12.035483870967742
2026-07-24,2026-07-28,4,3.7,9.1,6.574193548387096,2.1366451612903226,4.2,9.7,6.754838709677418,2.0972258064516125,3.4,8.9,5.806451612903226,1.7026236559139785,10.599999999999998,8.448387096774193,12.154838709677422
2026-07-24,2026-07-29,5,4.3,9.8,6.480645161290321,1.8656129032258062,3.4,11.6,7.296774193548389,4.495655913978494,2.9,10.1,6.712903225806453,3.0891612903225805,11.958064516129035,10.696774193548386,12.54516129032258
2026-07-24,2026-07-30,6,2.2,13.3,8.896774193548387,7.576989247311829,5.3,14.6,10.751612903225803,4.721913978494625,4.2,13.6,8.44516129032258,7.143225806451612,14.774193548387096,15.33548387096774,15.14838709677419
2026-07-24,2026-07-31,7,3.4,11.9,7.706451612903225,6.061290322580645,5.3,16.0,9.59032258064516,6.52356989247312,3.6,14.4,9.161290322580646,7.617784946236559,12.603225806451611,13.37741935483871,16.80322580645161
2026-07-25,2026-07-26,1,7.6,14.5,12.696774193548386,2.1203225806451615,11.4,15.8,13.97741935483871,1.539806451612903,7.8,14.3,10.538709677419357,2.0151182795698923,20.74516129032258,21.783870967741933,18.690322580645173
2026-07-25,2026-07-27,2,6.8,15.9,11.677419354838712,4.654473118279571,9.8,16.2,13.316129032258063,2.056064516129032,6.2,9.9,8.01290322580645,0.9264946236559137,14.99032258064516,18.11612903225807,13.867741935483872
2026-07-25,2026-07-28,3,5.3,9.7,7.574193548387095,1.1666451612903226,5.6,10.1,7.887096774193548,1.252494623655914,3.1,8.1,5.425806451612903,1.3139784946236557,10.26774193548387,9.2,10.383870967741938
2026-07-25,2026-07-29,4,4.1,10.7,7.041935483870967,2.4931827956989236,3.9,15.7,7.883870967741935,6.910064516129032,2.8,18.3,7.85483870967742,8.164559139784945,12.745161290322581,12.735483870967743,17.274193548387096
2026-07-25,2026-07-30,5,8.3,15.0,11.03548387096774,2.8136989247311828,8.0,17.5,11.925806451612903,3.369311827956989,4.6,11.2,7.1645161290322585,2.939032258064516,17.787096774193547,16.75806451612903,11.90967741935484
2026-07-25,2026-07-31,6,2.2,11.9,7.016129032258066,6.518731182795699,3.6,13.5,9.145161290322582,4.571892473118281,4.2,13.0,8.070967741935485,5.393462365591398,10.287096774193548,11.735483870967741,14.56774193548387
2026-07-25,2026-08-01,7,1.8,11.7,7.354838709677419,5.097892473118279,5.4,14.1,9.725806451612902,4.076645161290322,4.7,14.2,8.829032258064515,7.228129032258066,11.893548387096775,13.203225806451607,15.451612903225804
2026-07-26,2026-07-27,1,5.4,14.0,10.545161290322582,5.922559139784948,10.8,15.1,12.96774193548387,1.2742580645161292,6.1,10.1,8.264516129032259,1.2396989247311831,13.103225806451611,17.638709677419357,14.30322580645161
2026-07-26,2026-07-28,2,5.9,10.2,7.751612903225806,1.2599139784946232,5.7,10.9,8.345161290322583,1.2965591397849463,2.8,6.4,4.790322580645162,0.8922365591397851,10.60967741935484,10.361290322580645,9.029032258064513
2026-07-26,2026-07-29,3,3.8,11.0,6.97741935483871,2.0904731182795704,4.5,12.8,8.141935483870967,2.9211827956989245,2.8,13.3,7.9709677419354845,7.824795698924731,13.590322580645159,13.422580645161291,16.97741935483871
2026-07-26,2026-07-30,4,6.5,13.0,10.829032258064515,2.1754623655913976,9.2,12.9,11.080645161290322,0.7969462365591399,5.1,11.7,7.593548387096775,3.3359569892473115,17.096774193548384,15.46774193548387,13.44838709677419
2026-07-26,2026-07-31,5,3.6,11.9,8.061290322580646,6.88778494623656,2.1,12.1,9.438709677419354,5.725784946236558,2.6,9.4,6.919354838709677,2.4029462365591394,10.106451612903227,10.912903225806454,9.754838709677419
2026-07-26,2026-08-01,6,2.5,10.8,6.48709677419355,5.551161290322581,5.5,14.3,8.974193548387097,3.94531182795699,3.3,14.6,8.006451612903225,6.090623655913979,8.941935483870965,11.348387096774193,13.196774193548388
2026-07-26,2026-08-02,7,2.1,15.7,7.409677419354838,11.370236559139785,2.6,15.5,9.51290322580645,7.205827956989249,4.0,11.9,8.419354838709678,4.2376129032258065,11.570967741935481,12.464516129032257,14.496774193548386
2026-07-27,2026-07-28,1,5.9,10.3,7.7129032258064525,1.4944946236559145,6.0,10.3,7.9322580645161285,1.494924731182796,3.0,8.4,4.945161290322581,1.2012258064516128,13.416129032258064,10.06451612903226,10.174193548387098
2026-07-27,2026-07-29,2,3.9,7.8,6.196774193548388,0.702989247311828,4.9,11.3,7.038709677419354,2.444451612903225,3.9,11.2,6.82258064516129,2.8224731182795697,13.609677419354837,11.877419354838711,13.516129032258064
2026-07-27,2026-07-30,3,8.4,12.5,10.164516129032256,1.1316989247311828,9.0,12.2,10.632258064516131,0.7655913978494623,5.1,11.2,6.6741935483870956,1.8013118279569895,14.032258064516125,13.554838709677417,10.158064516129032
2026-07-27,2026-07-31,4,3.0,11.9,7.732258064516132,4.491591397849462,5.8,12.7,10.158064516129032,2.7745161290322575,3.2,10.9,7.525806451612903,3.663978494623656,10.145161290322578,11.24516129032258,11.109677419354838
2026-07-27,2026-08-01,5,2.2,10.8,6.112903225806451,5.933161290322579,3.6,12.0,8.6258064516129,3.1526451612903226,5.4,10.5,8.05483870967742,1.228559139784946,8.880645161290323,10.44516129032258,13.090322580645159
2026-07-27,2026-08-02,6,2.3,9.7,6.409677419354839,4.558903225806451,5.0,13.8,8.583870967741934,3.8813978494623664,4.1,12.9,8.48709677419355,4.432494623655915,10.161290322580646,11.322580645161288,15.229032258064517
2026-07-27,2026-08-03,7,3.0,15.0,7.248387096774193,7.169247311827957,3.8,15.7,9.074193548387095,5.505311827956988,4.0,14.9,8.754838709677417,5.861225806451613,11.49032258064516,12.509677419354837,15.454838709677418
2026-07-28,2026-07-29,1,3.9,6.2,4.916129032258065,0.3567311827956988,3.6,7.5,5.041935483870968,1.0511827956989248,3.2,9.8,6.580645161290323,3.0682795698924736,9.848387096774195,9.106451612903223,14.667741935483871
2026-07-28,2026-07-30,2,7.3,10.8,9.129032258064516,0.7241290322580642,8.7,11.2,9.848387096774193,0.447247311827957,6.0,8.9,7.2064516129032254,0.5866236559139784,13.093548387096776,11.709677419354838,9.529032258064516
2026-07-28,2026-07-31,3,3.4,10.5,6.364516129032257,3.3016989247311836,6.6,12.7,10.090322580645157,2.4402365591397848,5.1,11.7,9.251612903225803,2.66058064516129,8.26774193548387,11.893548387096777,14.070967741935483
2026-07-28,2026-08-01,4,1.6,10.8,5.690322580645161,5.08290322580645,3.9,12.2,8.23225806451613,3.414924731182795,4.4,10.4,7.1838709677419335,2.1053978494623653,7.622580645161289,9.516129032258062,11.196774193548384
2026-07-28,2026-08-02,5,2.4,10.8,6.23548387096774,4.826365591397849,5.1,11.4,8.725806451612904,3.343978494623657,4.1,12.2,9.03225806451613,3.392258064516129,9.406451612903227,11.641935483870963,17.180645161290318
2026-07-28,2026-08-03,6,4.9,12.5,8.45483870967742,4.245225806451613,4.3,13.4,10.67741935483871,4.454473118279569,5.8,14.2,10.651612903225805,5.087247311827957,14.45806451612903,15.196774193548386,19.72258064516129
2026-07-28,2026-08-04,7,5.1,14.8,9.277419354838706,5.059139784946237,4.8,15.2,9.85483870967742,6.787225806451614,3.7,15.4,9.277419354838711,6.301139784946235,16.396774193548385,14.722580645161292,16.65806451612903
2026-07-29,2026-07-30,1,6.6,10.2,8.429032258064517,0.6754623655913977,6.6,11.0,8.990322580645163,1.157569892473118,5.5,8.8,7.296774193548386,0.9523225806451613,15.138709677419357,10.567741935483872,10.006451612903225
2026-07-29,2026-07-31,2,2.7,8.6,5.719354838709677,2.378279569892473,4.6,12.1,9.261290322580646,3.8737849462365594,6.2,11.5,9.170967741935485,2.165462365591398,8.219354838709679,11.109677419354838,14.793548387096774
2026-07-29,2026-08-01,3,2.4,9.5,6.096774193548388,3.5623225806451604,6.0,12.2,9.18064516129032,2.07294623655914,5.7,12.3,7.809677419354841,2.3635698924731185,9.048387096774194,10.06451612903226,11.164516129032256
2026-07-29,2026-08-02,4,3.1,10.2,6.406451612903225,4.741290322580645,6.1,12.7,9.380645161290321,2.751612903225806,6.6,13.2,9.929032258064517,3.100795698924733,9.703225806451611,12.251612903225805,17.99677419354839
2026-07-29,2026-08-03,5,5.5,13.9,9.393548387096772,4.937290322580645,5.8,15.0,10.954838709677421,6.199225806451612,6.5,15.1,11.393548387096773,4.708623655913979,16.516129032258064,16.11290322580645,20.5258064516129
2026-07-29,2026-08-04,6,4.7,12.9,9.68709677419355,4.7258279569892485,2.7,16.0,10.66451612903226,6.336365591397849,5.1,14.9,10.04516129032258,6.186559139784946,17.503225806451614,14.825806451612904,17.22258064516129
2026-07-29,2026-08-05,7,3.7,14.4,7.683870967741935,6.0627311827957,5.7,15.7,9.14838709677419,6.013247311827956,3.0,14.8,8.541935483870969,6.907182795698927,12.961290322580647,12.164516129032261,14.929032258064515
